sgRNA	Gene	D1_MOI2_High	D1_MOI2_Low_Mid	D1_MOI2_Low	D1_MOI2_Mid_High	D2_MOI2_High	D2_MOI2_Low_Mid	D2_MOI2_Low	D2_MOI2_Mid_High	D1_MOI5_High	D1_MOI5_Low_Mid	D1_MOI5_Low	D1_MOI5_Mid_High	D2_MOI5_High	D2_MOI5_Low_Mid	D2_MOI5_Low	D2_MOI5_Mid_High
s_4443	ZNF280A	1504	4272	4674	923	3479	8758	8447	4864	4148	11148	11890	3533	799	2049	3524	2483
s_3927	LIN28A	1151	2558	2528	691	3102	4557	2099	2105	3250	8645	14056	5839	715	958	1044	960
s_1517	PHF1	940	3469	3960	733	3842	4501	5667	3678	2153	7248	7827	3005	802	2760	1733	3073
s_739	HLX	990	2531	2130	572	1903	4320	5341	3081	2287	7352	13826	3677	616	1069	610	1356
s_1073	CXCL10	1681	6825	5613	1070	3780	10358	9826	3280	4480	15342	28100	8838	1044	2640	2563	2408
s_3975	NANOG	734	2169	1623	343	3237	4073	5031	2294	1513	3936	2565	2389	355	920	758	696
s_997	IL2RB	228	504	406	73	613	1474	3226	258	677	781	30	324	64	288	832	159
s_1656	RARA	244	993	972	209	608	1201	1709	1108	2469	828	1953	1875	303	645	1589	584
s_723	HLA-DQB2	893	2493	1644	624	2482	4683	3996	3925	1212	3669	1250	1661	204	741	817	592
s_3454	ZNF562	1228	3921	3610	808	5694	5534	6309	4084	2653	9938	11671	1778	694	1858	1074	1860
s_5794	Non-Targeting Control	1560	3592	3847	824	4008	10381	11484	3905	3017	10693	17842	3942	619	2650	2617	1768
s_3493	ZNF823	1261	4178	4316	723	3847	8525	9337	3400	4626	9785	14660	5302	1010	1423	2048	1519
s_3366	TFDP3	863	3273	2180	522	7329	3113	3374	2916	4455	7500	3918	3108	780	1422	2054	1654
s_4614	IL23R	1290	4367	6944	835	5204	10489	9665	3964	5023	9498	14697	5570	984	3687	4786	2458
s_1128	JUNB	814	1379	1102	298	2691	2402	4613	1947	2390	3626	3044	2078	248	535	686	507
s_311	DMRT1	746	2690	1886	541	2626	3819	8696	1415	575	7302	6576	1392	596	882	872	553
s_1792	SIX1	590	1772	1537	319	1232	4229	3569	2085	1293	1955	3891	888	326	565	854	561
s_2093	TGFBR1	1385	4671	6180	748	3609	6881	9190	3358	6063	9529	16909	5947	1029	2312	1492	1847
s_3469	THAP1	774	2633	2027	462	3551	5773	7608	3300	2430	7036	5428	1813	384	1436	1780	1303
s_5248	ARGFX	1617	7288	6372	1172	7368	13030	13135	8604	6409	9953	17382	4860	1063	2454	3921	2263
s_38	PHOX2A	1309	3966	2803	917	5185	7934	7262	5577	4959	8951	14182	4812	1168	2121	2296	2042
s_879	HOXC5	1169	3767	4253	666	4028	8088	6991	4858	3903	15050	25076	5695	812	1998	1466	1789
s_279	DBP	806	2305	2821	411	2894	6989	6517	3158	4797	10937	9923	5099	628	1374	2546	1009
s_3553	ZNF302	1812	6488	4391	1088	6294	10864	10488	5877	4947	9149	20264	3722	630	1397	3022	1096
s_172	CDX4	1037	2698	2310	486	2248	5014	1408	2488	3635	5657	5768	4092	525	1039	1209	1195
s_2863	HOXB13	1178	3583	3468	687	6027	3956	5120	2544	3379	7030	11999	3009	404	1035	1261	1176
s_5810	Non-Targeting Control	994	3937	3323	766	3911	4796	6585	2510	4796	9864	5985	4580	647	1808	2631	2360
s_808	HOXA4	857	2530	2545	359	2606	3411	7979	1913	4300	6939	2259	2923	340	981	1177	687
s_3259	BHLHE22	701	2475	2107	587	3793	3929	4685	2861	1086	3735	4399	1062	580	1061	1575	953
s_2691	PPT2	356	954	467	210	1178	1459	781	721	712	2891	4958	1066	309	351	819	396
s_5236	ZNF716	764	3225	4594	490	1322	3239	3499	1427	3444	9491	11592	3779	432	1284	1351	733
s_889	HOXC9	1051	4211	3429	766	4212	7295	6538	4080	5057	13361	9928	3367	984	1930	4376	2181
s_3542	ZKSCAN7	1638	5247	4460	1054	4439	10840	15511	4718	4005	9392	15256	4800	1038	1568	2417	1754
s_4456	ZFP42	1104	3459	3721	686	3412	6613	5263	3133	4854	8888	10008	5853	799	1183	708	1429
s_2802	CEBPZ	1190	3052	2172	716	5117	6159	6191	3903	1455	3977	7799	2075	826	847	1091	1239
s_3009	PTGDR2	1214	3885	2812	828	6694	7503	7222	4197	5090	5304	9845	4520	788	1433	2005	946
s_2028	MLX	1042	2522	2552	703	2964	4608	5967	3509	3774	8393	20235	3761	541	2725	3507	1973
s_2518	MAFK	538	1225	1037	295	1014	2103	3241	1519	1860	2482	3960	1365	430	738	848	779
s_1418	NKX3-1	1867	4679	5294	1269	5749	10574	12614	7046	5480	11715	11925	4325	1138	2137	4243	2172
s_3599	PRDM9	1444	5471	6246	834	6125	9145	7614	3647	5190	9357	12722	4561	555	1982	2052	2147
s_871	HOXB9	579	2332	2193	445	1968	3853	4157	2179	3373	8185	4678	2574	293	770	1292	992
s_2047	TERF2	543	1220	725	278	1743	1213	2435	1284	1662	3226	3942	777	311	351	500	385
s_2708	HAND2	1148	2131	2375	529	6596	5866	6182	3389	1907	2848	9112	1815	405	1147	2593	1185
s_2586	TEAD2	1169	4151	2877	827	4942	5562	8056	4431	4058	8692	8099	2541	934	1394	934	1526
s_2565	SOX14	1311	4156	2945	793	4690	9469	6339	4057	3227	6082	11818	3282	755	1040	2181	945
s_281	DDIT3	600	1896	2018	329	3712	2653	1213	1485	1589	4643	6646	2051	238	334	659	448
s_3216	HEYL	915	2203	2905	505	2010	9012	5915	3246	1448	3637	4292	1380	487	980	1346	1011
s_1599	POU5F1B	963	2142	1642	488	2644	4804	7411	1615	3967	6554	5831	4711	1153	2568	1285	2119
s_5339	ZNF737	924	1930	1979	383	3087	4978	4137	1938	2951	4444	3018	2787	585	1048	1044	789
s_4416	ZNF787	1976	4044	5021	867	7094	10881	5757	6173	8951	11215	7588	5481	754	1377	992	1498
s_4533	ZNF785	832	2909	3496	567	2896	4489	2870	3374	2640	3837	14415	2641	602	900	884	1054
s_4586	ZNF98	887	1909	2926	432	2944	6782	4808	2347	3587	4564	10805	2223	467	1204	872	1337
s_5798	Non-Targeting Control	1303	5602	4255	806	6274	5903	4436	4867	5206	10042	22662	5199	797	2954	3521	1837
s_4382	SPIC	1000	3480	2820	623	2530	6133	6839	3259	1937	5736	7770	1237	461	789	1548	566
s_3893	IRX3	1184	2664	3988	536	2087	6812	6082	3383	2063	10066	8504	2862	623	1486	2473	1881
s_562	FOXO3	1218	4878	4506	792	4539	11169	9956	7219	1995	6600	14722	4324	725	2268	1617	1791
s_1788	SIM2	1365	3314	3099	662	5878	6260	6641	4638	2942	6462	15611	3992	703	1995	3057	1498
s_3486	HES6	548	1289	2385	227	696	3172	2699	1744	2812	3125	97	840	855	1047	1457	746
s_755	HMX2	662	2108	2681	511	2994	5925	4915	3146	2370	9805	12406	2912	1114	1489	1695	1436
s_1787	SIM2	1322	4050	3742	772	2670	6695	4228	3312	2991	9222	11762	3572	1124	2229	1421	2193
s_638	GLI3	1657	5376	3885	992	2935	14991	11173	7672	6604	20244	14849	7812	937	2584	2536	2419
s_2979	VAX1	961	2855	2166	556	3096	7300	10026	3652	1872	5378	4194	2547	1606	3168	908	4505
s_3461	ZNF770	1516	4714	3363	998	7321	7744	7400	5793	4537	16995	12842	6143	750	2065	2003	1989
s_1255	NR3C2	904	4004	5919	569	4736	6433	8001	4712	3508	2899	5323	2309	176	1349	1727	1299
s_3776	DMRTA1	1003	3159	3225	620	4498	6518	6770	2976	11794	14308	10070	9842	783	1413	1372	2075
s_870	HOXB9	1102	4094	4231	727	4587	8050	7572	5031	4939	9564	8610	3398	876	2189	2126	1680
s_1563	POU2F1	1769	6404	7337	1035	7015	8162	8351	5617	5890	9319	13584	5884	1255	4105	3492	3570
s_208	CCR3	1794	5626	7231	1128	7199	13143	8825	8720	7164	14328	32160	8666	999	3320	4484	2440
s_560	FOXO1	626	2870	1768	541	4230	4204	5582	3494	1810	3339	1804	1668	743	1235	2120	1383
s_4750	GLIS3	1595	4077	5618	814	5393	9003	6986	4972	4161	9511	17241	5128	490	2322	3523	1773
s_5125	ZNF808	1050	3017	2359	614	2036	2547	5065	2062	2127	9535	2251	4075	714	1314	2013	1287
s_4321	FOXQ1	717	1001	859	311	2563	1977	2791	3051	1030	2184	593	1046	716	1748	1268	1042
s_5195	FOXI2	777	1759	1528	389	2316	4054	3974	2515	1176	3525	1303	1392	651	1039	358	632
s_2470	ZNF217	928	1490	1585	429	4127	4737	2655	2374	2402	3014	3622	2413	416	661	640	802
s_4260	IL33	887	2883	3316	506	2917	5361	6386	3933	3062	6744	3283	3372	479	1165	1532	1149
s_5228	ZNF506	269	303	474	111	1637	2051	1641	691	545	843	1960	754	179	126	109	308
s_898	HOXC11	1196	3039	2501	552	4199	6468	9736	5437	3289	8159	12615	3268	809	2112	2513	1774
s_3992	ZFP2	1806	4696	3880	1086	6872	11821	6189	4456	6047	11471	23416	6307	896	2193	4416	2206
s_2894	ARID3B	486	634	582	198	1909	949	1741	1101	848	1401	28	821	251	360	182	306
s_3605	TBX20	1029	4109	2790	651	2937	5590	5614	3140	3208	6673	5179	2571	559	1207	1288	847
s_1303	MYCN	1348	4587	4853	892	5217	6608	5836	3168	7412	11030	13707	4995	720	1675	2074	1550
s_4898	PTF1A	930	1737	2930	412	3202	3018	2246	2009	1400	3778	2322	2019	559	632	934	1099
s_629	GLI1	677	2076	2142	440	2388	3990	6451	2357	1295	2109	3642	2207	427	537	520	662
s_1924	STAT5A	415	1179	1679	235	1294	3176	4395	873	2611	5897	13165	1365	344	957	1353	604
s_3825	IKZF5	1477	4362	5428	780	3903	7151	8673	4400	3210	8657	7083	3935	661	1814	2383	1917
s_5476	Non-Targeting Control	1194	3885	4929	784	3968	10590	7765	4417	2522	9640	15249	4222	730	1072	1180	1330
s_175	CEBPA	795	2684	3014	465	3331	4497	6273	1613	4029	11031	2668	4172	381	1055	647	1067
s_5643	Non-Targeting Control	1340	3975	3268	763	7573	10119	12021	4890	1916	7782	5041	3174	232	843	1040	1043
s_3172	ZNF521	1116	3091	4205	843	3883	4441	7711	3632	2195	7318	6735	1797	858	1689	1296	1663
s_283	DDIT3	966	3228	2761	501	5940	3361	2811	1321	2591	5658	7466	1926	773	2160	1554	2244
s_1130	JUND	614	1899	1324	403	1911	2246	2115	1331	2527	4235	7451	1579	422	1203	1578	947
s_4007	ZKSCAN3	705	2348	2243	459	2956	4453	3068	1956	3224	7518	5402	3987	606	1284	1659	1158
s_1639	PTEN	1781	7989	7227	1197	7812	10212	12759	10133	5304	19520	26062	13060	1165	3518	3162	2801
s_4888	BCL6B	1225	5725	5546	789	3468	8274	11948	3485	3768	6046	2747	4224	635	1593	2658	1812
s_4717	ZNF540	962	3000	3359	515	1819	3797	5790	3476	1746	5948	12910	2449	243	1098	1197	610
s_3142	ZKSCAN5	1185	4282	4271	621	3792	10257	9237	4691	3319	10127	11783	3028	735	1218	1313	1574
s_1586	POU4F2	1236	4246	2577	670	4165	7130	8386	3224	5263	16102	12209	3941	604	951	2030	1503
s_4521	MESP2	824	2316	2940	528	2037	6143	5416	4097	3922	11310	5067	3896	482	1019	1297	917
s_4448	OSR1	847	2620	2048	555	2414	5369	10758	3274	2081	3553	5413	1664	894	2107	1268	1155
s_4624	IRX2	647	1672	2031	440	1957	6743	4714	2287	1614	7479	5836	1477	844	1523	429	1961
s_4008	ZKSCAN3	1386	4715	3783	1008	6916	9187	6560	6963	6629	9056	13913	6167	917	1678	1827	1296
s_4472	KLF14	681	3432	2306	324	1482	3823	1986	1371	944	4212	3186	2103	224	811	642	801
s_4514	E2F7	1004	3133	3672	453	1759	3957	2850	1789	5517	9092	12206	4673	614	1632	1481	1623
s_3270	CD274	1136	3923	3274	554	4733	5388	6270	3127	2536	11596	18242	1748	479	1057	1014	880
s_905	HOXC13	982	3180	2637	637	3828	5011	5116	2822	1978	3719	4172	1962	340	863	1508	883
s_2638	MBD2	1507	5079	4847	877	3595	8621	8159	5003	4088	15079	15147	4931	733	3683	5755	2814
s_445	ESRRB	1616	3743	3018	736	6060	9459	6942	4732	5990	11097	17651	5790	975	2133	1813	2084
s_466	ETV2	586	1688	2655	344	5237	2672	3808	2551	4327	5685	7021	2742	968	1130	1010	1656
s_215	CCR5	759	2082	1428	481	3831	4016	4688	3161	1190	4179	8244	2013	427	642	1656	825
s_2895	ARID3B	1740	4438	3444	808	2817	9754	8243	4074	2931	4336	7051	4756	644	1412	1938	1513
s_1838	SOX9	604	2263	1668	256	1319	2514	5789	1384	3072	5707	5482	1782	443	766	774	726
s_5336	TCF24	674	1492	1561	391	1562	5026	6190	2711	1617	2213	2182	1338	86	514	345	468
s_1191	MAF	950	2181	2216	469	1647	3234	3077	2292	2073	6704	10100	1949	499	1605	1194	1185
s_4569	SIX5	571	1853	1987	416	3162	5654	3256	2356	833	2299	2355	1160	302	559	855	467
s_4307	PRDM6	1261	4227	3299	744	4753	6404	6194	3243	5690	13267	15398	5934	749	2057	3487	1627
s_2052	TFAP2A	1538	4558	4139	834	4435	5461	7052	5047	4072	8918	4751	3410	588	2481	2032	1597
s_2295	ZKSCAN1	1059	3748	3137	711	4433	8038	10082	3755	2764	4480	3320	2561	500	664	1843	835
s_2011	TCF15	494	1176	1857	250	1943	1837	2010	1265	4312	5671	3001	4031	332	1034	586	1023
s_5762	Non-Targeting Control	2162	7046	6221	1240	7930	16625	16015	7082	5205	17223	11357	5403	1185	2161	2203	1655
s_2048	TERF2	527	1018	1103	223	2432	3755	2933	2438	801	1667	2931	1163	390	666	618	357
s_1459	OTX2	1356	4416	3882	817	5427	5579	5716	2614	4241	9287	7045	3841	1002	1318	565	1760
s_5775	Non-Targeting Control	631	1402	1470	317	5359	4592	2646	1835	1802	4514	416	2576	266	306	150	662
s_854	HOXB5	859	2863	2698	544	2407	5221	8450	3738	3831	4165	7463	2383	507	971	2181	873
s_653	GSC2	380	2004	1690	240	843	2773	2946	1453	1653	2245	8197	1789	233	657	751	346
s_1505	PBX3	795	3292	2739	437	2711	4980	3416	3190	3517	4427	6253	2773	316	1914	1431	717
s_1050	IL12RB1	1018	2285	2629	438	4255	4299	4278	2276	1783	2962	7353	1807	344	593	1435	687
s_4139	GLIS2	1278	4469	4291	726	3372	6896	7593	3753	3546	6699	7294	3327	566	1643	2117	1908
s_4812	ZSCAN4	2037	4431	5034	1001	4689	11968	13085	6064	7735	15262	12744	6582	1049	3145	4220	2433
s_296	DLX3	1007	2673	2936	559	3059	3820	3959	2459	2421	5537	166	1659	189	847	554	554
s_1412	NHLH2	1113	2182	2451	508	1813	5431	3595	1613	2300	8714	2534	2264	247	971	1931	1124
s_4079	KLF16	675	2368	1514	483	1728	1553	1242	1177	1890	5145	5876	2379	614	780	1454	679
s_666	GTF3A	2232	5097	6304	1126	6703	15504	17387	7897	9131	12557	13390	8328	1125	1989	1152	1783
s_864	HOXB7	767	2994	2140	508	2510	3729	3595	2363	1527	6242	2351	2057	372	817	988	610
s_5235	ZNF716	991	2258	2235	557	7044	7255	8506	4517	4523	11026	8245	3280	874	1062	2290	1531
s_1394	NFYA	641	1920	2058	390	1077	3555	2964	3358	2916	5333	8850	2101	452	1100	1419	958
s_3705	ZNF71	1365	5769	5135	929	8334	8190	10189	6683	5552	11209	6170	4446	698	1963	1766	1813
s_2008	TCF12	1688	5574	6071	1033	2294	10011	12382	2491	3863	13304	16580	6822	1089	2886	2790	2607
s_1064	IL15RA	881	4364	4970	652	2193	3787	6818	2169	5427	8477	4404	5914	440	1573	1585	1154
s_1855	SOX12	650	3445	1959	356	2071	4488	6159	1994	3324	4617	1417	1646	395	1063	1178	780
s_3653	ZNF492	807	2202	2040	384	4474	3800	4034	724	3069	5380	6776	2030	847	1116	845	1027
s_619	GBX2	808	2166	2612	531	4258	4818	5292	2985	3956	3119	4174	2241	279	676	479	924
s_3408	ZNF581	1111	3605	3888	535	3708	4663	4107	3603	4263	8900	5510	2715	697	1267	942	966
s_1549	PRRX1	961	2738	2446	612	3938	5516	7558	3965	3858	6483	11971	2981	494	1319	2438	1268
s_2776	NR1I3	1851	6356	6847	1297	7516	14793	9280	6239	6786	20164	15340	13340	994	2368	2773	1648
s_5218	LHX8	1088	3100	2445	659	4889	6184	7539	3427	3165	6581	10077	2707	549	1258	3444	1357
s_1844	SOX10	1133	1663	2439	619	3012	3749	5106	2619	2144	3736	5224	1173	736	2078	1149	1855
s_5419	Non-Targeting Control	1419	4736	3516	913	5711	6067	9320	4334	4108	11912	8317	6117	740	2955	1968	1647
s_4024	ESX1	1247	3276	2569	738	3746	9971	6724	2389	4888	6339	27881	4335	942	2755	2714	2518
s_1817	SOX1	829	2948	3290	513	4396	5401	5051	3653	6007	8335	31552	6248	679	1905	2529	1842
s_5267	SCX	434	1688	982	300	1567	2599	1116	1381	2289	2922	53	1602	350	124	140	399
s_1683	RFX1	1615	4139	4471	805	6502	9143	5999	5304	6191	14272	18165	5596	1135	2621	1886	2319
s_4706	ZNF567	1187	2759	4276	633	6735	4185	5224	4197	3227	6292	14481	3097	383	1848	2291	1432
s_5975	Non-Targeting Control	1996	6433	7146	1146	7763	8607	11067	4260	5002	13386	4565	6343	902	2261	2534	2426
s_2	ABCF1	1088	3325	1634	598	4653	4766	4163	2975	5986	4053	7795	3162	475	1026	792	1360
s_1403	NFYC	625	1382	1065	292	2935	2817	1132	1533	809	1411	2171	1524	221	364	399	313
s_1445	NR4A2	884	2824	3998	617	2324	3016	3076	2679	3458	4453	2077	3295	481	1945	1853	1258
s_3506	ZNF692	1244	3238	3192	720	6780	7988	8151	3466	3445	6222	3346	3799	1119	1195	1413	1249
s_5053	BARHL2	1150	5052	3641	1098	4087	8048	6453	5191	4144	15216	27310	5012	535	1584	2171	1034
s_3003	SOX21	1989	6458	5311	1214	6790	15276	13447	7325	5784	12637	9425	4845	1109	2925	4112	2217
s_3945	CARF	839	1770	1875	503	2787	3828	6564	2609	1828	3323	2216	3331	384	846	507	783
s_340	E2F5	1708	5478	5125	816	5238	7298	6489	4175	6575	14003	9169	5766	870	2089	2436	1639
s_1648	PURA	822	4016	4140	563	3083	4835	2074	2193	4472	6304	7300	2840	610	1206	1444	1032
s_50	ASCL1	1494	6520	4986	1103	5193	12018	8238	5725	4023	14621	11895	4446	566	2388	2706	1892
s_2360	ZNF124	1518	4335	5733	819	5131	10594	15642	5278	3887	11846	16615	5573	896	2173	3181	2101
s_3976	NANOG	1529	2786	3160	730	5093	5510	7669	4034	4088	9722	14548	4456	868	1849	1408	1283
s_3157	VAX2	958	2807	2578	551	4288	5874	6544	2971	1661	4115	2725	1441	474	1530	969	1119
s_678	HHEX	597	1549	1769	455	741	5010	3805	1227	1796	4541	2620	1668	294	868	390	704
s_1959	TBX2	1143	2984	2618	667	4057	7665	6943	3668	2505	6650	7273	2486	461	2495	2401	1656
s_5995	EGFP	177	249	410	82	443	538	159	427	372	850	12	132	94	22	76	90
s_324	E2F1	729	2101	2801	366	2521	2888	1836	1635	2288	6795	1675	3024	743	1317	1846	1165
s_1926	STAT5B	870	3082	3265	449	2973	10528	8196	4512	2490	9492	13408	2575	470	1365	1648	979
s_2818	OLIG2	868	2510	1983	551	2944	3980	2575	2398	2419	7348	8247	3993	363	366	605	860
s_2568	SOX14	622	2384	1589	522	3443	3309	4175	3961	2387	4149	12183	1607	635	847	573	732
s_2716	TBX4	979	2805	2644	607	3739	4470	4523	2355	3737	6323	3762	2876	631	1939	2035	1270
s_2447	ZSCAN9	855	2142	2155	342	2539	3073	3895	1199	3255	6653	2129	1659	404	1589	1296	860
s_70	ATF4	1533	4954	5639	842	6864	12271	7658	6841	4365	14495	17576	6728	859	2102	3053	1465
s_3108	CUX2	514	745	1117	225	3276	2142	3920	860	3700	3460	1589	4259	591	517	540	928
s_278	DBP	649	1815	1511	394	1428	1480	2631	784	1360	4253	827	1827	259	449	1458	660
s_2440	ZSCAN26	802	2257	2473	692	2760	6359	3348	2361	2430	4463	5934	2721	529	958	2007	1127
s_4612	IL23R	1154	4950	4220	803	4880	5741	5358	5043	4041	13980	13623	6238	1169	1293	1723	1579
s_4293	ZNF764	986	3276	3238	600	2080	8167	8411	5361	4628	7175	5467	3941	561	1027	1422	814
s_5866	Non-Targeting Control	1180	4380	3224	902	2334	8925	5288	4929	4473	9460	13559	2967	1074	1535	2358	1509
s_3380	ZNF771	475	2079	3068	439	1506	5560	3722	2524	3127	5395	3097	1003	502	1434	771	1164
s_1514	PGR	747	2729	2204	377	2234	4145	2707	2543	1989	7542	4854	1782	464	803	889	759
s_709	MNX1	1433	2959	4298	802	6341	5948	9595	4883	3391	7875	12150	2839	529	1261	1177	1255
s_2382	ZNF140	665	2701	3486	456	2212	2327	3909	1810	1912	5561	6393	3011	619	1433	1417	1331
s_3686	HES4	1319	3655	3736	625	3437	7123	6353	3547	3219	7654	6296	3808	587	1760	2778	1437
s_2713	TBX4	623	2028	2284	490	6392	3941	2654	2155	2492	2862	2814	1376	384	1494	808	821
s_4844	ZBTB12	882	3338	3238	443	2745	3082	2454	3125	1563	3894	7360	2794	377	808	486	506
s_1441	YBX1	644	1836	1013	421	2250	2607	6105	2110	1487	4008	4504	1437	419	686	565	934
s_162	CDX1	866	2570	2714	523	3884	7675	12169	3412	2056	3672	11265	2256	345	969	1166	1067
s_4969	ZNF852	1814	5509	5583	1194	6944	12634	9485	6663	6192	14184	16795	8086	1254	2881	3994	2891
s_495	BPTF	1008	2912	3053	557	3487	8252	7574	3661	6804	21074	26835	5194	651	1373	1178	1411
s_2022	TCF21	1121	4627	5127	769	5772	7322	8571	3989	3694	5195	3056	1971	647	1356	1952	993
s_1295	MYC	725	1590	765	370	1816	825	2084	732	856	1258	2530	1198	157	259	168	337
s_4497	ZFP28	1017	3574	3157	566	3330	6419	9116	4006	3215	4489	8740	1390	335	911	1049	839
s_2640	MBD2	1443	5405	4316	932	5090	9445	10407	6328	3900	21532	27065	4207	676	2373	4346	1901
s_3173	HINFP	594	1160	850	302	2140	2963	1889	2450	4434	5003	3722	1717	307	993	1036	1154
s_3354	ZNF580	313	1795	1584	230	2355	1784	1528	976	1449	2251	1738	1808	194	169	330	356
s_4120	NKX6-2	1260	4026	4161	617	3539	4679	4529	2341	2849	4782	7985	3700	815	2179	2681	2208
s_944	HOXD13	477	2217	1893	261	1538	1502	2081	1772	2441	2963	2593	2532	184	440	663	318
s_1652	RAD21	437	1101	981	262	2080	1538	1317	1160	2406	3637	3419	1798	228	586	602	583
s_4071	TFAP2D	1901	5553	3765	960	3347	6563	12141	4174	6594	11524	17939	4138	924	1429	2201	2238
s_4816	TUBB	31	83	223	17	62	213	603	166	490	9	8	16	36	53	193	106
s_1417	NKX3-1	584	1894	788	276	1043	4666	1485	2045	1541	3602	11583	1524	286	675	561	721
s_2874	DEAF1	1374	2521	2152	599	3364	7575	6565	5026	2951	4188	4504	2851	414	1142	2744	1518
s_3922	ZNF768	1030	2790	2904	563	5057	3431	5199	3578	2114	3010	3665	1720	408	1237	989	923
s_5217	LHX8	1500	4438	4795	913	1359	8745	6101	3738	3751	9353	12671	3934	721	2725	2972	3107
s_4011	SP6	808	3269	3154	649	2547	6749	4890	2430	3419	6071	3773	2760	463	2060	2427	1485
s_4160	ZBTB45	1483	3158	4937	863	6537	7412	9046	6393	5560	7219	8100	4693	1044	1626	2472	1958
s_3120	HEY1	747	2680	3482	520	3470	3218	2592	1558	5597	8984	6850	3417	692	947	737	1424
s_1551	PRRX1	646	1910	2962	377	2833	2247	2408	2007	455	5105	3765	1857	496	644	1869	775
s_2269	ZNF23	1353	4121	5583	622	4330	5984	7460	3840	4856	10113	10561	4983	707	1213	1404	1293
s_4161	ZSCAN10	548	1790	910	355	2115	3682	4122	1849	1568	4147	3528	1560	364	727	1176	598
s_4757	ZNF169	967	3203	3321	676	5104	5623	6384	2912	2226	6419	8994	1698	393	750	1411	900
s_2464	ZNF213	1039	2595	3530	494	2610	4894	6386	3737	3361	6858	6759	2907	497	625	517	666
s_365	EGR4	394	1671	1824	298	1605	3031	1470	1605	3247	3294	15507	1208	323	811	286	765
s_5028	HMX3	813	3829	3729	572	2837	3670	5239	2627	2563	5862	12672	3109	603	1100	1197	1531
s_5570	Non-Targeting Control	994	2636	3078	479	4052	5191	4449	3553	5795	10768	5385	4593	482	1573	1956	1369
s_5190	HES3	786	2864	2362	509	2512	3204	2482	2174	1685	6004	7608	3257	722	1304	1830	1459
s_1530	PITX3	919	2388	2033	494	3192	5117	2356	2585	2870	5069	6902	3213	466	996	1766	1012
s_4190	ZFHX2	1251	3828	3992	745	3850	7065	6498	4912	3178	6830	6141	3342	562	2129	2259	1733
s_1545	PLAGL2	1312	2935	2722	742	4040	5308	5310	3102	3771	7782	3171	3216	787	1157	1215	1581
s_2682	KLF4	1051	2912	2313	581	1732	7840	5519	2840	1278	5869	13499	3265	614	1907	2812	1124
s_3139	ZIM2	1148	3325	3673	669	2528	7766	8552	2944	6346	15167	17940	6549	1081	2625	3050	1888
s_3175	HINFP	220	555	631	99	1514	595	828	453	589	1213	1977	438	307	341	459	350
s_327	E2F2	1139	4454	4708	652	3170	8219	5942	3355	4730	8252	5495	4291	780	1782	1029	1430
s_4797	FOXD4L1	780	2197	1362	336	4303	3081	2731	2360	2960	5042	5305	1042	1124	800	1978	830
s_1576	POU3F2	1228	2762	2566	648	2946	5875	6212	2298	8162	10949	12617	4936	493	1338	736	1325
s_4377	ASCL4	750	3066	2501	415	1955	4220	7457	3672	1710	3732	17131	1843	358	1322	734	996
s_2688	LHX2	488	1382	1103	324	1448	3093	4153	1062	1097	2020	4792	1339	233	1506	730	814
s_4453	ZNF513	834	2240	1724	552	2595	6430	6856	2467	2860	7304	11541	3373	860	1256	1009	1276
s_103	FOXL2	1365	2982	3207	712	4138	14997	7506	7143	2828	4515	10051	2617	550	960	1451	780
s_1201	MAZ	601	1542	2149	319	1201	2882	1178	1272	2895	3353	3061	905	138	801	1487	614
s_5105	FOXD4L4	116	341	497	73	767	582	333	570	242	1113	24	1084	86	250	102	348
s_506	FOXF2	842	2304	2902	465	4116	3876	5813	2715	2673	5243	2933	2436	694	1626	1593	1253
s_3306	CXXC1	1284	4145	3660	942	4953	6223	5010	3697	4957	11333	6579	5524	1150	1721	2283	2087
s_690	HIVEP1	1076	3480	2811	554	1935	5630	6918	2307	2587	8095	3992	3898	487	834	1912	1137
s_5161	MAFA	568	2322	2067	394	1201	6826	5256	2277	2637	4720	6037	2549	425	1085	1995	774
s_5302	FOXD4L5	285	590	806	121	38	1036	22	447	675	1250	930	235	205	359	122	159
s_1290	MYBL2	364	1185	506	226	602	1162	1146	271	734	1308	49	852	286	334	45	625
s_1022	IL6R	1390	3100	2240	677	3512	9338	6704	5343	1595	3901	3185	1146	583	591	662	915
s_1524	PITX1	481	2937	2912	351	3211	3600	1100	2249	1885	7574	9192	2118	572	468	455	590
s_4185	ZIC5	1418	3371	4090	614	2819	8760	5882	3124	5957	14013	13125	5625	809	2726	2536	1949
s_3253	VENTX	800	2089	2401	471	4561	4760	9192	4278	3583	2474	3255	2797	696	1078	1047	990
s_4257	IL33	775	2852	1926	575	2301	5898	3102	2629	3238	5434	11856	3109	588	1225	1821	1234
s_1118	JAK3	151	466	722	73	928	1111	1783	796	111	654	97	138	56	160	272	94
s_1240	MICB	1080	2348	2194	520	1980	4288	1405	1966	892	6184	10261	1646	529	912	874	1033
